x,y,gra
32,558,5.2
32,560,5.1
32,562,5.1
32,564,5.1
32,566,5.1
32,568,5.1
32,570,5
32,572,5
32,574,5
32,576,5
32,578,4.9
32,580,4.9
34,0,5.7
34,2,5.7
34,4,5.7
34,6,5.7
34,8,5.7
34,10,5.7
34,12,5.7
34,14,5.6
34,16,5.6
34,18,5.5
34,20,5.5
34,22,5.4
34,24,5.4
34,26,5.3
34,28,5.3
34,30,5.2
34,32,5.2
34,34,5.2
34,36,5.2
34,38,5.2
34,40,5.3
34,42,5.3
34,44,5.3
34,46,5.3
34,48,5.3
34,50,5.3
34,52,5.3
34,54,5.3
34,56,5.3
34,58,5.3
34,60,5.3
34,62,5.3
34,64,5.3
34,66,5.3
34,68,5.3
34,70,5.4
34,72,5.4
34,74,5.4
34,76,5.4
34,78,5.3
34,80,5.3
34,82,5.3
34,84,5.3
34,86,5.3
34,88,5.3
34,90,5.3
34,92,5.3
34,94,5.3
34,96,5.3
34,98,5.3
34,100,5.3
34,102,5.3
34,104,5.3
34,106,5.3
34,108,5.3
34,110,5.3
34,112,5.3
34,114,5.3
34,116,5.3
34,118,5.3
34,120,5.4
34,122,5.4
34,124,5.4
34,126,5.4
34,128,5.4
34,130,5.4
34,132,5.4
34,134,5.4
34,136,5.4
34,138,5.4
34,140,5.4
34,142,5.4
34,144,5.4
34,146,5.5
34,148,5.5
34,150,5.5
34,152,5.5
34,154,5.5
34,156,5.5
34,158,5.5
34,160,5.6
34,162,5.6
34,164,5.6
34,166,5.6
34,168,5.7
34,170,5.7
34,172,5.7
34,174,5.8
34,176,5.8
34,178,5.8
34,180,5.8
34,182,5.8
34,184,5.8
34,186,5.9
34,188,5.9
34,190,5.9
34,192,6
34,194,6
34,196,6
34,198,6
34,200,6
34,202,6
34,204,5.9
34,206,5.9
34,208,5.9
34,210,5.9
34,212,5.8
34,214,5.8
34,216,5.9
34,218,5.9
34,220,6
34,222,6
34,224,6.1
34,226,6.1
34,228,6.1
34,230,6.2
34,232,6.2
34,234,6.2
34,236,6.2
34,238,6.2
34,240,6.2
34,242,6.2
34,244,6.2
34,246,6.3
34,248,6.3
34,250,6.3
34,252,6.4
34,254,6.4
34,256,6.4
34,258,6.4
34,260,6.4
34,262,6.4
34,264,6.4
34,266,6.4
34,268,6.4
34,270,6.4
34,272,6.5
34,274,6.5
34,276,6.5
34,278,6.4
34,280,6.4
34,282,6.4
34,284,6.4
34,286,6.4
34,288,6.4
34,290,6.4
34,292,6.3
34,294,6.3
34,296,6.3
34,298,6.2
34,300,6.1
34,302,6
34,304,6
34,306,5.9
34,308,5.8
34,310,5.7
34,312,5.6
34,314,5.6
34,316,5.5
34,318,5.5
34,320,5.5
34,322,5.5
34,324,5.5
34,326,5.5
34,328,5.5
34,330,5.5
34,332,5.5
34,334,5.5
34,336,5.5
34,338,5.5
34,340,5.5
34,342,5.5
34,344,5.5
34,346,5.5
34,348,5.5
34,350,5.4
34,352,5.4
34,354,5.4
34,356,5.4
34,358,5.4
34,360,5.4
34,362,5.4
34,364,5.4
34,366,5.4
34,368,5.4
34,370,5.4
34,372,5.4
34,374,5.4
34,376,5.4
34,378,5.4
34,380,5.4
34,382,5.4
34,384,5.4
34,386,5.5
34,388,5.5
34,390,5.5
34,392,5.5
34,394,5.6
34,396,5.6
34,398,5.6
34,400,5.6
34,402,5.7
34,404,5.7
34,406,5.7
34,408,5.7
34,410,5.8
34,412,5.8
34,414,5.8
34,416,5.9
34,418,5.9
34,420,5.9
34,422,5.9
34,424,5.9
34,426,5.9
34,428,5.9
34,430,5.9
34,432,5.9
34,434,5.9
34,436,5.9
34,438,5.9
34,440,5.8
34,442,5.7
34,444,5.6
34,446,5.5
34,448,5.4
34,450,5.3
34,452,5.3
34,454,5.2
34,456,5.1
34,458,5
34,460,4.9
34,462,4.9
34,464,4.8
34,466,4.7
34,468,4.6
34,470,4.5
34,472,4.5
34,474,4.4
34,476,4.3
34,478,4.3
34,480,4.3
34,482,4.3
34,484,4.3
34,486,4.3
34,488,4.3
34,490,4.3
34,492,4.3
34,494,4.3
34,496,4.3
34,498,4.3
34,500,4.3
34,502,4.4
34,504,4.4
34,506,4.5
34,508,4.5
34,510,4.6
34,512,4.6
34,514,4.6
34,516,4.6
34,518,4.7
34,520,4.7
34,522,4.8
34,524,4.8
34,526,4.9
34,528,4.9
34,530,5
34,532,5
34,534,5.1
34,536,5.1
34,538,5.2
34,540,5.2
34,542,5.2
34,544,5.2
34,546,5.2
34,548,5.2
34,550,5.2
34,552,5.2
34,554,5.2
34,556,5.2
34,558,5.2
34,560,5.2
34,562,5.2
34,564,5.2
34,566,5.1
34,568,5.1
34,570,5.1
34,572,5.1
34,574,5
34,576,5
34,578,5
34,580,5
36,0,5.7
36,2,5.7
36,4,5.7
36,6,5.7
36,8,5.7
36,10,5.7
36,12,5.7
36,14,5.6
36,16,5.6
36,18,5.5
36,20,5.5
36,22,5.4
36,24,5.4
36,26,5.3
36,28,5.3
36,30,5.2
36,32,5.2
36,34,5.2
36,36,5.2
36,38,5.2
36,40,5.3
36,42,5.3
36,44,5.3
36,46,5.3
36,48,5.3
36,50,5.3
36,52,5.3
36,54,5.3
36,56,5.3
36,58,5.3
36,60,5.3
36,62,5.3
36,64,5.3
36,66,5.3
36,68,5.3
36,70,5.4
36,72,5.3
36,74,5.3
36,76,5.3
36,78,5.3
36,80,5.3
36,82,5.3
36,84,5.3
36,86,5.3
36,88,5.2
36,90,5.2
36,92,5.2
36,94,5.2
36,96,5.3
36,98,5.3
36,100,5.3
36,102,5.3
36,104,5.3
36,106,5.3
36,108,5.3
36,110,5.3
36,112,5.3
36,114,5.3
36,116,5.3
36,118,5.3
36,120,5.3
36,122,5.3
36,124,5.4
36,126,5.4
36,128,5.4
36,130,5.4
36,132,5.4
36,134,5.4
36,136,5.4
36,138,5.4
36,140,5.4
36,142,5.4
36,144,5.4
36,146,5.4
36,148,5.4
36,150,5.5
36,152,5.5
36,154,5.5
36,156,5.5
36,158,5.5
36,160,5.5
36,162,5.6
36,164,5.6
36,166,5.6
36,168,5.7
36,170,5.7
36,172,5.8
36,174,5.8
36,176,5.8
36,178,5.8
36,180,5.8
36,182,5.8
36,184,5.8
36,186,5.8
36,188,5.9
36,190,5.9
36,192,6
36,194,6
36,196,6
36,198,6
36,200,5.9
36,202,5.9
36,204,5.9
36,206,5.9
36,208,5.9
36,210,5.8
36,212,5.8
36,214,5.8
36,216,5.9
36,218,5.9
36,220,6
36,222,6
36,224,6
36,226,6.1
36,228,6.1
36,230,6.2
36,232,6.2
36,234,6.2
36,236,6.2
36,238,6.2
36,240,6.2
36,242,6.2
36,244,6.3
36,246,6.3
36,248,6.3
36,250,6.4
36,252,6.4
36,254,6.5
36,256,6.5
36,258,6.5
36,260,6.5
36,262,6.5
36,264,6.5
36,266,6.5
36,268,6.5
36,270,6.5
36,272,6.5
36,274,6.5
36,276,6.5
36,278,6.5
36,280,6.5
36,282,6.5
36,284,6.5
36,286,6.4
36,288,6.4
36,290,6.4
36,292,6.4
36,294,6.4
36,296,6.3
36,298,6.3
36,300,6.2
36,302,6.1
36,304,6
36,306,5.9
36,308,5.8
36,310,5.8
36,312,5.7
36,314,5.6
36,316,5.5
36,318,5.5
36,320,5.5
36,322,5.5
36,324,5.5
36,326,5.5
36,328,5.5
36,330,5.5
36,332,5.5
36,334,5.4
36,336,5.4
36,338,5.4
36,340,5.4
36,342,5.4
36,344,5.4
36,346,5.4
36,348,5.4
36,350,5.4
36,352,5.4
36,354,5.4
36,356,5.4
36,358,5.4
36,360,5.4
36,362,5.4
36,364,5.4
36,366,5.4
36,368,5.4
36,370,5.4
36,372,5.4
36,374,5.4
36,376,5.4
36,378,5.4
36,380,5.4
36,382,5.4
36,384,5.4
36,386,5.4
36,388,5.5
36,390,5.5
36,392,5.5
36,394,5.5
36,396,5.6
36,398,5.6
36,400,5.6
36,402,5.6
36,404,5.7
36,406,5.7
36,408,5.7
36,410,5.7
36,412,5.8
36,414,5.8
36,416,5.8
36,418,5.9
36,420,5.9
36,422,5.9
36,424,5.9
36,426,5.9
36,428,5.9
36,430,5.9
36,432,5.9
36,434,5.9
36,436,5.9
36,438,5.8
36,440,5.8
36,442,5.7
36,444,5.6
36,446,5.5
36,448,5.4
36,450,5.3
36,452,5.2
36,454,5.2
36,456,5.1
36,458,5
36,460,4.9
36,462,4.8
36,464,4.7
36,466,4.7
36,468,4.6
36,470,4.5
36,472,4.4
36,474,4.4
36,476,4.3
36,478,4.2
36,480,4.2
36,482,4.2
36,484,4.2
36,486,4.2
36,488,4.2
36,490,4.3
36,492,4.3
36,494,4.3
36,496,4.3
36,498,4.3
36,500,4.3
36,502,4.4
36,504,4.4
36,506,4.4
36,508,4.5
36,510,4.5
36,512,4.6
36,514,4.6
36,516,4.6
36,518,4.7
36,520,4.7
36,522,4.8
36,524,4.8
36,526,4.9
36,528,4.9
36,530,5
36,532,5
36,534,5.1
36,536,5.1
36,538,5.2
36,540,5.2
36,542,5.2
36,544,5.2
36,546,5.2
36,548,5.2
36,550,5.2
36,552,5.2
36,554,5.2
36,556,5.2
36,558,5.2
36,560,5.2
36,562,5.2
36,564,5.2
36,566,5.2
36,568,5.2
36,570,5.2
36,572,5.1
36,574,5.1
36,576,5.1
36,578,5
36,580,5
38,0,5.7
38,2,5.7
38,4,5.7
38,6,5.7
38,8,5.7
38,10,5.7
38,12,5.7
38,14,5.6
38,16,5.6
38,18,5.5
38,20,5.5
38,22,5.4
38,24,5.4
38,26,5.3
38,28,5.3
38,30,5.2
38,32,5.2
38,34,5.2
38,36,5.2
38,38,5.2
38,40,5.3
38,42,5.3
38,44,5.3
38,46,5.3
38,48,5.3
38,50,5.3
38,52,5.3
38,54,5.3
38,56,5.3
38,58,5.3
38,60,5.3
38,62,5.3
38,64,5.3
38,66,5.3
38,68,5.3
38,70,5.3
38,72,5.3
38,74,5.3
38,76,5.3
38,78,5.3
38,80,5.3
38,82,5.3
38,84,5.2
38,86,5.2
38,88,5.2
38,90,5.2
38,92,5.2
38,94,5.2
38,96,5.2
38,98,5.2
38,100,5.2
38,102,5.3
38,104,5.3
38,106,5.2
38,108,5.3
38,110,5.3
38,112,5.3
38,114,5.3
38,116,5.3
38,118,5.3
38,120,5.3
38,122,5.3
38,124,5.3
38,126,5.3
38,128,5.4
38,130,5.4
38,132,5.4
38,134,5.4
38,136,5.4
38,138,5.4
38,140,5.4
38,142,5.4
38,144,5.4
38,146,5.4
38,148,5.4
38,150,5.4
38,152,5.4
38,154,5.5
38,156,5.5
38,158,5.5
38,160,5.5
38,162,5.6
38,164,5.6
38,166,5.6
38,168,5.7
38,170,5.7
38,172,5.7
38,174,5.7
38,176,5.7
38,178,5.8
38,180,5.8
38,182,5.8
38,184,5.8
38,186,5.8
38,188,5.9
38,190,5.9
38,192,5.9
38,194,5.9
38,196,6
38,198,5.9
38,200,5.9
38,202,5.9
38,204,5.9
38,206,5.9
38,208,5.8
38,210,5.8
38,212,5.8
38,214,5.8
38,216,5.9
38,218,5.9
38,220,6
38,222,6
38,224,6.1
38,226,6.1
38,228,6.1
38,230,6.2
38,232,6.2
38,234,6.2
38,236,6.2
38,238,6.2
38,240,6.3
38,242,6.3
38,244,6.3
38,246,6.3
38,248,6.3
38,250,6.4
38,252,6.4
38,254,6.5
38,256,6.5
38,258,6.5
38,260,6.5
38,262,6.5
38,264,6.5
38,266,6.5
38,268,6.6
38,270,6.6
38,272,6.6
38,274,6.6
38,276,6.6
38,278,6.6
38,280,6.5
38,282,6.5
38,284,6.5
38,286,6.5
38,288,6.5
38,290,6.5
38,292,6.5
38,294,6.4
38,296,6.4
38,298,6.3
38,300,6.2
38,302,6.2
38,304,6.1
38,306,6
38,308,5.9
38,310,5.8
38,312,5.7
38,314,5.7
38,316,5.6
38,318,5.5
38,320,5.5
38,322,5.5
38,324,5.5
38,326,5.5
38,328,5.5
38,330,5.5
38,332,5.5
38,334,5.5
38,336,5.4
38,338,5.4
38,340,5.4
38,342,5.4
38,344,5.4
38,346,5.4
38,348,5.4
38,350,5.4
38,352,5.4
38,354,5.4
38,356,5.4
38,358,5.4
38,360,5.4
38,362,5.4
38,364,5.4
38,366,5.4
38,368,5.4
38,370,5.4
38,372,5.4
38,374,5.4
38,376,5.4
38,378,5.4
38,380,5.4
38,382,5.4
38,384,5.4
38,386,5.4
38,388,5.5
38,390,5.5
38,392,5.5
38,394,5.5
38,396,5.5
38,398,5.6
38,400,5.6
38,402,5.6
38,404,5.6
38,406,5.6
38,408,5.7
38,410,5.7
38,412,5.7
38,414,5.8
38,416,5.8
38,418,5.8
38,420,5.8
38,422,5.8
38,424,5.8
38,426,5.8
38,428,5.8
38,430,5.8
38,432,5.9
38,434,5.9
38,436,5.8
38,438,5.8
38,440,5.7
38,442,5.6
38,444,5.5
38,446,5.5
38,448,5.4
38,450,5.3
38,452,5.2
38,454,5.1
38,456,5.1
38,458,5
38,460,4.9
38,462,4.8
38,464,4.7
38,466,4.6
38,468,4.6
38,470,4.5
38,472,4.4
38,474,4.3
38,476,4.3
38,478,4.2
38,480,4.2
38,482,4.2
38,484,4.2
38,486,4.2
38,488,4.2
38,490,4.2
38,492,4.2
38,494,4.2
38,496,4.2
38,498,4.2
38,500,4.3
38,502,4.3
38,504,4.4
38,506,4.4
38,508,4.4
38,510,4.5
38,512,4.5
38,514,4.6
38,516,4.6
38,518,4.6
38,520,4.7
38,522,4.8
38,524,4.8
38,526,4.9
38,528,4.9
38,530,5
38,532,5
38,534,5.1
38,536,5.1
38,538,5.2
38,540,5.2
38,542,5.2
38,544,5.3
38,546,5.3
38,548,5.3
38,550,5.3
38,552,5.3
38,554,5.3
38,556,5.3
38,558,5.3
38,560,5.3
38,562,5.3
38,564,5.3
38,566,5.3
38,568,5.3
38,570,5.2
38,572,5.2
38,574,5.2
38,576,5.2
38,578,5.1
38,580,5.1
40,0,5.7
40,2,5.7
40,4,5.7
40,6,5.7
40,8,5.7
40,10,5.6
40,12,5.6
40,14,5.6
40,16,5.5
40,18,5.5
40,20,5.4
40,22,5.4
40,24,5.3
40,26,5.3
40,28,5.3
40,30,5.3
40,32,5.2
40,34,5.3
40,36,5.3
40,38,5.3
40,40,5.3
40,42,5.3
40,44,5.3
40,46,5.3
40,48,5.3
40,50,5.3
40,52,5.3
40,54,5.3
40,56,5.3
40,58,5.3
40,60,5.3
40,62,5.3
40,64,5.3
40,66,5.3
40,68,5.3
40,70,5.3
40,72,5.3
40,74,5.3
40,76,5.3
40,78,5.3
40,80,5.3
40,82,5.2
40,84,5.2
40,86,5.2
40,88,5.2
40,90,5.2
40,92,5.2
40,94,5.2
40,96,5.2
40,98,5.2
40,100,5.2
40,102,5.2
40,104,5.2
40,106,5.2
40,108,5.2
40,110,5.3
40,112,5.3
40,114,5.3
40,116,5.3
40,118,5.3
40,120,5.3
40,122,5.3
40,124,5.3
40,126,5.3
40,128,5.3
40,130,5.3
40,132,5.3
40,134,5.3
40,136,5.3
40,138,5.3
40,140,5.4
40,142,5.4
40,144,5.4
40,146,5.4
40,148,5.4
40,150,5.4
40,152,5.4
40,154,5.4
40,156,5.5
40,158,5.5
40,160,5.5
40,162,5.5
40,164,5.5
40,166,5.6
40,168,5.6
40,170,5.6
40,172,5.6
40,174,5.7
40,176,5.7
40,178,5.7
40,180,5.7
40,182,5.7
40,184,5.8
40,186,5.8
40,188,5.8
40,190,5.8
40,192,5.9
40,194,5.9
40,196,5.9
40,198,5.9
40,200,5.9
40,202,5.9
40,204,5.9
40,206,5.9
40,208,5.9
40,210,5.9
40,212,5.9
40,214,5.9
40,216,5.9
40,218,5.9
40,220,6
40,222,6
40,224,6.1
40,226,6.1
40,228,6.1
40,230,6.2
40,232,6.2
40,234,6.2
40,236,6.2
40,238,6.2
40,240,6.2
40,242,6.3
40,244,6.3
40,246,6.3
40,248,6.3
40,250,6.4
40,252,6.4
40,254,6.5
40,256,6.5
40,258,6.5
40,260,6.6
40,262,6.6
40,264,6.6
40,266,6.6
40,268,6.6
40,270,6.6
40,272,6.6
40,274,6.6
40,276,6.6
40,278,6.6
40,280,6.6
40,282,6.6
40,284,6.6
40,286,6.6
40,288,6.5
40,290,6.5
40,292,6.5
40,294,6.5
40,296,6.4
40,298,6.4
40,300,6.3
40,302,6.2
40,304,6.1
40,306,6
40,308,6
40,310,5.9
40,312,5.8
40,314,5.7
40,316,5.7
40,318,5.6
40,320,5.6
40,322,5.6
40,324,5.6
40,326,5.5
40,328,5.5
40,330,5.5
40,332,5.5
40,334,5.5
40,336,5.5
40,338,5.4
40,340,5.4
40,342,5.4
40,344,5.4
40,346,5.4
40,348,5.4
40,350,5.4
40,352,5.4
40,354,5.4
40,356,5.4
40,358,5.4
40,360,5.3
40,362,5.3
40,364,5.3
40,366,5.3
40,368,5.3
40,370,5.3
40,372,5.3
40,374,5.3
40,376,5.3
40,378,5.3
40,380,5.4
40,382,5.4
40,384,5.4
40,386,5.4
40,388,5.4
40,390,5.4
40,392,5.5
40,394,5.5
40,396,5.5
40,398,5.5
40,400,5.5
40,402,5.6
40,404,5.6
40,406,5.6
40,408,5.6
40,410,5.7
40,412,5.7
40,414,5.7
40,416,5.7
40,418,5.8
40,420,5.8
40,422,5.8
40,424,5.8
40,426,5.8
40,428,5.8
40,430,5.8
40,432,5.8
40,434,5.8
40,436,5.8
40,438,5.7
40,440,5.6
40,442,5.6
40,444,5.5
40,446,5.4
40,448,5.3
40,450,5.3
40,452,5.2
40,454,5.1
40,456,5
40,458,4.9
40,460,4.8
40,462,4.8
40,464,4.7
40,466,4.6
40,468,4.5
40,470,4.5
40,472,4.4
40,474,4.3
40,476,4.2
40,478,4.2
40,480,4.2
40,482,4.2
40,484,4.2
40,486,4.2
40,488,4.2
40,490,4.2
40,492,4.2
40,494,4.2
40,496,4.2
40,498,4.2
40,500,4.3
40,502,4.3
40,504,4.3
40,506,4.4
40,508,4.4
40,510,4.4
40,512,4.5
40,514,4.5
40,516,4.6
40,518,4.6
40,520,4.7
40,522,4.8
40,524,4.8
40,526,4.9
40,528,4.9
40,530,5
40,532,5
40,534,5.1
40,536,5.1
40,538,5.2
40,540,5.2
40,542,5.3
40,544,5.3
40,546,5.3
40,548,5.3
40,550,5.3
40,552,5.3
40,554,5.3
40,556,5.3
40,558,5.3
40,560,5.4
40,562,5.4
40,564,5.4
40,566,5.3
40,568,5.3
40,570,5.3
40,572,5.3
40,574,5.3
40,576,5.2
40,578,5.2
40,580,5.2
42,0,5.6
42,2,5.6
42,4,5.6
42,6,5.6
42,8,5.6
42,10,5.6
42,12,5.6
42,14,5.5
42,16,5.5
42,18,5.5
42,20,5.4
42,22,5.4
42,24,5.3
42,26,5.3
42,28,5.3
42,30,5.3
42,32,5.3
42,34,5.3
42,36,5.3
42,38,5.3
42,40,5.3
42,42,5.3
42,44,5.3
42,46,5.3
42,48,5.3
42,50,5.3
42,52,5.3
42,54,5.3
42,56,5.3
42,58,5.3
42,60,5.3
42,62,5.3
42,64,5.3
42,66,5.3
42,68,5.3
42,70,5.3
42,72,5.3
42,74,5.3
42,76,5.3
42,78,5.3
42,80,5.2
42,82,5.2
42,84,5.2
42,86,5.2
42,88,5.2
42,90,5.2
42,92,5.2
42,94,5.2
42,96,5.2
42,98,5.2
42,100,5.2
42,102,5.2
42,104,5.2
42,106,5.2
42,108,5.2
42,110,5.2
42,112,5.3
42,114,5.3
42,116,5.3
42,118,5.3
42,120,5.3
42,122,5.3
42,124,5.3
42,126,5.3
42,128,5.3
42,130,5.3
42,132,5.3
42,134,5.3
42,136,5.3
42,138,5.3
42,140,5.3
42,142,5.3
42,144,5.3
42,146,5.4
42,148,5.4
42,150,5.4
42,152,5.4
42,154,5.4
42,156,5.4
42,158,5.4
42,160,5.5
42,162,5.5
42,164,5.5
42,166,5.5
42,168,5.6
42,170,5.6
42,172,5.6
42,174,5.6
42,176,5.6
42,178,5.7
42,180,5.7
42,182,5.7
42,184,5.7
42,186,5.7
42,188,5.8
42,190,5.8
42,192,5.8
42,194,5.9
42,196,5.9
42,198,5.9
42,200,5.9
42,202,5.9
42,204,5.9
42,206,5.9
42,208,5.9
42,210,5.9
42,212,5.9
42,214,5.9
42,216,5.9
42,218,6
42,220,6
42,222,6
42,224,6.1
42,226,6.1
42,228,6.1
42,230,6.2
42,232,6.2
42,234,6.2
42,236,6.2
42,238,6.2
42,240,6.2
42,242,6.2
42,244,6.2
42,246,6.3
42,248,6.3
42,250,6.3
42,252,6.4
42,254,6.5
42,256,6.5
42,258,6.6
42,260,6.6
42,262,6.6
42,264,6.7
42,266,6.7
42,268,6.7
42,270,6.7
42,272,6.7
42,274,6.7
42,276,6.7
42,278,6.7
42,280,6.6
42,282,6.6
42,284,6.6
42,286,6.6
42,288,6.6
42,290,6.6
42,292,6.5
42,294,6.5
42,296,6.5
42,298,6.4
42,300,6.3
42,302,6.3
42,304,6.2
42,306,6.1
42,308,6
42,310,5.9
42,312,5.9
42,314,5.8
42,316,5.7
42,318,5.7
42,320,5.6
42,322,5.6
42,324,5.6
42,326,5.6
42,328,5.6
42,330,5.5
42,332,5.5
42,334,5.5
42,336,5.5
42,338,5.4
42,340,5.4
42,342,5.4
42,344,5.4
42,346,5.4
42,348,5.4
42,350,5.4
42,352,5.4
42,354,5.4
42,356,5.4
42,358,5.3
42,360,5.3
42,362,5.3
42,364,5.3
42,366,5.3
42,368,5.3
42,370,5.3
42,372,5.3
42,374,5.3
42,376,5.3
42,378,5.3
42,380,5.3
42,382,5.3
42,384,5.4
42,386,5.4
42,388,5.4
42,390,5.4
42,392,5.4
42,394,5.4
42,396,5.5
42,398,5.5
42,400,5.5
42,402,5.5
42,404,5.5
42,406,5.6
42,408,5.6
42,410,5.6
42,412,5.6
42,414,5.7
42,416,5.7
42,418,5.7
42,420,5.7
42,422,5.7
42,424,5.7
42,426,5.8
42,428,5.8
42,430,5.8
42,432,5.7
42,434,5.7
42,436,5.7
42,438,5.6
42,440,5.6
42,442,5.5
42,444,5.4
42,446,5.4
42,448,5.3
42,450,5.2
42,452,5.1
42,454,5
42,456,5
42,458,4.9
42,460,4.8
42,462,4.7
42,464,4.6
42,466,4.6
42,468,4.5
42,470,4.4
42,472,4.3
42,474,4.3
42,476,4.2
42,478,4.2
42,480,4.1
42,482,4.1
42,484,4.1
42,486,4.1
42,488,4.1
42,490,4.1
42,492,4.1
42,494,4.2
42,496,4.2
42,498,4.2
42,500,4.2
42,502,4.3
42,504,4.3
42,506,4.4
42,508,4.4
42,510,4.4
42,512,4.5
42,514,4.5
42,516,4.6
42,518,4.6
42,520,4.7
42,522,4.7
42,524,4.8
42,526,4.8
42,528,4.9
42,530,4.9
42,532,5
42,534,5.1
42,536,5.1
42,538,5.2
42,540,5.2
42,542,5.3
42,544,5.3
42,546,5.3
42,548,5.3
42,550,5.3
42,552,5.3
42,554,5.4
42,556,5.4
42,558,5.4
42,560,5.4
42,562,5.4
42,564,5.4
42,566,5.4
42,568,5.4
42,570,5.4
42,572,5.4
42,574,5.3
42,576,5.3
42,578,5.3
42,580,5.2
44,0,5.6
44,2,5.6
44,4,5.6
44,6,5.6
44,8,5.6
44,10,5.6
44,12,5.5
44,14,5.5
44,16,5.5
44,18,5.4
44,20,5.4
44,22,5.4
44,24,5.3
44,26,5.3
44,28,5.3
44,30,5.3
44,32,5.3
44,34,5.3
44,36,5.3
44,38,5.3
44,40,5.3
44,42,5.3
44,44,5.3
44,46,5.3
44,48,5.3
44,50,5.3
44,52,5.3
44,54,5.3
44,56,5.3
44,58,5.3
44,60,5.3
44,62,5.3
44,64,5.3
44,66,5.3
44,68,5.3
44,70,5.3
44,72,5.3
44,74,5.3
44,76,5.3
44,78,5.2
44,80,5.2
44,82,5.2
44,84,5.2
44,86,5.2
44,88,5.2
44,90,5.2
44,92,5.2
44,94,5.2
44,96,5.2
44,98,5.2
44,100,5.2
44,102,5.2
44,104,5.2
44,106,5.2
44,108,5.2
44,110,5.2
44,112,5.3
44,114,5.3
44,116,5.3
44,118,5.3
44,120,5.3
44,122,5.3
44,124,5.3
44,126,5.3
44,128,5.3
44,130,5.3
44,132,5.3
44,134,5.3
44,136,5.3
44,138,5.3
44,140,5.3
44,142,5.3
44,144,5.3
44,146,5.3
44,148,5.3
44,150,5.3
44,152,5.3
44,154,5.4
44,156,5.4
44,158,5.4
44,160,5.4
44,162,5.4
44,164,5.5
44,166,5.5
44,168,5.5
44,170,5.5
44,172,5.5
44,174,5.6
44,176,5.6
44,178,5.6
44,180,5.6
44,182,5.6
44,184,5.7
44,186,5.7
44,188,5.7
44,190,5.8
44,192,5.8
44,194,5.9
44,196,5.9
44,198,5.9
44,200,5.9
44,202,5.9
44,204,5.9
44,206,5.9
44,208,5.9
44,210,5.9
44,212,5.9
44,214,5.9
44,216,6
44,218,6
44,220,6
44,222,6.1
44,224,6.1
44,226,6.1
44,228,6.1
44,230,6.2
44,232,6.2
44,234,6.2
44,236,6.2
44,238,6.2
44,240,6.2
44,242,6.2
44,244,6.2
44,246,6.2
44,248,6.3
44,250,6.3
44,252,6.4
44,254,6.5
44,256,6.5
44,258,6.6
44,260,6.6
44,262,6.7
44,264,6.7
44,266,6.7
44,268,6.7
44,270,6.7
44,272,6.7
44,274,6.7
44,276,6.7
44,278,6.7
44,280,6.7
44,282,6.7
44,284,6.7
44,286,6.7
44,288,6.6
44,290,6.6
44,292,6.6
44,294,6.6
44,296,6.5
44,298,6.5
44,300,6.4
44,302,6.3
44,304,6.3
44,306,6.2
44,308,6.1
44,310,6
44,312,5.9
44,314,5.9
44,316,5.8
44,318,5.7
44,320,5.7
44,322,5.7
44,324,5.6
44,326,5.6
44,328,5.6
44,330,5.6
44,332,5.5
44,334,5.5
44,336,5.5
44,338,5.5
44,340,5.4
44,342,5.4
44,344,5.4
44,346,5.4
44,348,5.4
44,350,5.4
44,352,5.4
44,354,5.4
44,356,5.3
44,358,5.3
44,360,5.3
44,362,5.3
44,364,5.3
44,366,5.3
44,368,5.3
44,370,5.3
44,372,5.3
44,374,5.3
44,376,5.3
44,378,5.3
44,380,5.3
44,382,5.3
44,384,5.3
44,386,5.4
44,388,5.4
44,390,5.4
44,392,5.4
44,394,5.4
44,396,5.4
44,398,5.4
44,400,5.4
44,402,5.5
44,404,5.5
44,406,5.5
44,408,5.5
44,410,5.6
44,412,5.6
44,414,5.6
44,416,5.6
44,418,5.6
44,420,5.7
44,422,5.7
44,424,5.7
44,426,5.7
44,428,5.7
44,430,5.7
44,432,5.7
44,434,5.7
44,436,5.6
44,438,5.6
44,440,5.5
44,442,5.5
44,444,5.4
44,446,5.3
44,448,5.2
44,450,5.2
44,452,5.1
44,454,5
44,456,4.9
44,458,4.8
44,460,4.8
44,462,4.7
44,464,4.6
44,466,4.5
44,468,4.5
44,470,4.4
44,472,4.3
44,474,4.2
44,476,4.2
44,478,4.2
44,480,4.1
44,482,4.1
44,484,4.1
44,486,4.1
44,488,4.1
44,490,4.1
44,492,4.1
44,494,4.1
44,496,4.2
44,498,4.2
44,500,4.2
44,502,4.3
44,504,4.3
44,506,4.3
44,508,4.4
44,510,4.4
44,512,4.5
44,514,4.5
44,516,4.6
44,518,4.6
44,520,4.7
44,522,4.7
44,524,4.8
44,526,4.8
44,528,4.9
44,530,4.9
44,532,5
44,534,5.1
44,536,5.1
44,538,5.2
44,540,5.2
44,542,5.3
44,544,5.3
44,546,5.3
44,548,5.3
44,550,5.4
44,552,5.4
44,554,5.4
44,556,5.4
44,558,5.5
44,560,5.5
44,562,5.5
44,564,5.5
44,566,5.5
44,568,5.5
44,570,5.5
44,572,5.4
44,574,5.4
44,576,5.4
44,578,5.4
44,580,5.3
46,0,5.5
46,2,5.5
46,4,5.5
46,6,5.5
46,8,5.5
46,10,5.5
